,name,total.pop,white,black,hispanic,asian
2778,"vermont,bennington",37125,95.7,2.1,1.4,0.7
2779,"vermont,caledonia",31227,95.8,1.9,1.1,0.8
2780,"vermont,chittenden",156545,91.3,4,1.8,2.8
2781,"vermont,essex",6306,96.6,1.6,0.9,0.3
2782,"vermont,franklin",47746,94.9,2.6,1.2,0.5
2783,"vermont,grand isle",6970,94.7,3.2,1.1,0.3
2784,"vermont,lamoille",24475,95.7,2.1,1.3,0.5
2785,"vermont,orange",28936,96.4,1.9,1,0.5
2786,"vermont,orleans",27231,96,2.2,1.1,0.3
2787,"vermont,rutland",61642,96.3,1.8,1.1,0.6
2788,"vermont,washington",59534,94.9,2.5,1.7,0.8
2789,"vermont,windham",44513,94.1,2.9,1.8,1
2790,"vermont,windsor",56670,95.5,2.2,1.2,0.9
2792,"virginia,accomack:main",NA,NA,NA,NA,NA
2791,"virginia,accomack:chincoteague",NA,NA,NA,NA,NA
2793,"virginia,albemarle",98970,77.9,12.1,5.5,4.7
2794,"virginia,alleghany",16250,92.6,6,1.1,0.2
2795,"virginia,amelia",12690,72.8,24.5,2.3,0.2
2796,"virginia,amherst",32353,75.7,21.1,1.9,0.5
2797,"virginia,appomattox",14973,76.7,21.7,1.1,0.2
2798,"virginia,arlington",207627,64,12.2,15.1,9.6
2799,"virginia,augusta",73750,92.2,5.2,2.1,0.5
2800,"virginia,bath",4731,92.2,5.5,2.1,0.1
2801,"virginia,bedford",74898,89.03729072,8.162709285,1.649843788,0.975078106
2802,"virginia,bland",6824,95.2,4.1,0.6,0.3
2803,"virginia,botetourt",33148,94.2,4.1,1.1,0.5
2804,"virginia,brunswick",17434,39.8,58.3,1.7,0.3
2805,"virginia,buchanan",24098,96.3,3,0.4,0.2
2806,"virginia,buckingham",17146,61.2,36.7,1.7,0.4
2807,"virginia,campbell",54842,81.3,15.9,1.7,1
2808,"virginia,caroline",28545,63.6,32.3,3.4,0.6
2809,"virginia,carroll",30042,95.9,1.2,2.6,0.2
2810,"virginia,charles city",7256,40.5,51,1.2,0.3
2811,"virginia,charlotte",12586,66.6,31.2,1.9,0.2
2812,"virginia,chesterfield",316236,65.4,24.6,7.2,3.3
2813,"virginia,clarke",14034,88.3,7.3,3.5,0.9
2814,"virginia,craig",5190,98.3,0.8,0.7,0.2
2815,"virginia,culpeper",46689,71.7,18.6,8.9,1.3
2816,"virginia,cumberland",10052,63.2,34.5,1.8,0.3
2817,"virginia,dickenson",15903,98.4,0.8,0.5,0.1
2818,"virginia,dinwiddie",28001,62.9,34.3,2.4,0.4
2819,"virginia,essex",11151,56,40.2,3.1,0.8
2820,"virginia,fairfax",1104291,54.73895069,13.11009073,15.60408679,17.45300197
2821,"virginia,fauquier",65203,81.9,10.6,6.4,1.3
2822,"virginia,floyd",15279,94.1,2.9,2.7,0.2
2823,"virginia,fluvanna",25691,79.1,17.5,3,0.6
2824,"virginia,franklin",64741,80.95763427,15.94841291,2.380696931,0.43976769
2825,"virginia,frederick",78305,86.3,6.1,6.6,1.2
2826,"virginia,giles",17286,95.9,2.5,1.2,0.3
2827,"virginia,gloucester",36858,85.7,11,2.5,0.8
2828,"virginia,goochland",21717,76.4,20.5,2.1,1
2829,"virginia,grayson",15533,94.2,2.9,2.7,0.1
2830,"virginia,greene",18403,85.8,8.6,4.2,1.4
2831,"virginia,greensville",12243,37.8,60.6,1.4,0.3
2832,"virginia,halifax",36241,60.2,37.8,1.6,0.4
2834,"virginia,hanover",99863,85.5,10.8,2.1,1.4
2835,"virginia,henrico",306935,56.9,31.9,4.9,6.5
2836,"virginia,henry",54151,71.5,23.4,4.7,0.4
2837,"virginia,highland",2321,98.4,0.5,0.8,0.2
2838,"virginia,isle of wight",35270,70.8,26.5,1.9,0.8
2839,"virginia,james city",67009,77.7,15.7,4.5,2.2
2840,"virginia,king and queen",6945,65.5,30.2,2.6,0.2
2841,"virginia,king george",23584,74.6,20.8,3.3,1.2
2842,"virginia,king william",15935,76,20,2,0.7
2843,"virginia,lancaster",11391,69.6,28.9,1,0.6
2844,"virginia,lee",25587,93.4,4.6,1.6,0.2
2845,"virginia,loudoun",312311,62.4,11.3,12.4,14.7
2846,"virginia,louisa",33153,77.1,20,2.3,0.5
2847,"virginia,lunenburg",12914,59.9,36.4,3.6,0.2
2848,"virginia,madison",13308,85.6,12,1.8,0.6
2849,"virginia,mathews",8978,87.3,11.1,1.2,0.3
2850,"virginia,mecklenburg",32727,58.7,38.3,2.5,0.7
2851,"virginia,middlesex",10959,78.5,19.6,1.5,0.3
2852,"virginia,montgomery",94392,85.9,6,2.7,5.4
2881,"virginia,suffolk",84585,50.9,45,2.9,1.6
2853,"virginia,nelson",15020,81.8,14.8,3.1,0.5
2854,"virginia,new kent",18429,80.3,15.8,2.1,0.9
2857,"virginia,northampton",12389,54.5,38,7.1,0.7
2858,"virginia,northumberland",12330,70.1,26.5,3.1,0.3
2859,"virginia,nottoway",15853,55.5,40.6,3.8,0.3
2860,"virginia,orange",33481,80.7,15.2,3.4,0.7
2861,"virginia,page",24042,95.1,3.1,1.6,0.3
2862,"virginia,patrick",18490,90.2,7,2.4,0.2
2863,"virginia,pittsylvania",63506,74.4,23.2,2.1,0.3
2864,"virginia,powhatan",28046,82.8,14.8,1.8,0.5
2865,"virginia,prince edward",23368,62.2,34.8,2.2,0.9
2866,"virginia,prince george",35725,58.3,34.8,5.8,1.5
2867,"virginia,prince william",402002,48.7,25.3,20.3,7.5
2868,"virginia,pulaski",34872,91.7,6.5,1.2,0.5
2869,"virginia,rappahannock",7373,90.2,6,3.1,0.5
2870,"virginia,richmond",213468,40.10140255,51.98529897,6.265319392,2.217633556
2871,"virginia,roanoke",189408,74.92183224,19.25358591,3.841789154,2.238938165
2872,"virginia,rockbridge",22307,93.8,4.1,1.3,0.5
2873,"virginia,rockingham",76314,91.3,3.1,5.3,0.6
2874,"virginia,russell",28897,97.4,1.4,1,0.2
2875,"virginia,scott",23177,97.4,1.2,1,0.2
2876,"virginia,shenandoah",41993,90.2,3.4,6.1,0.5
2877,"virginia,smyth",32208,95.1,2.9,1.6,0.3
2878,"virginia,southampton",18570,60,38.6,1.1,0.2
2879,"virginia,spotsylvania",122397,72,18.6,7.6,2.3
2880,"virginia,stafford",128961,67.8,20.9,9.2,2.8
2882,"virginia,surry",7058,50.8,47.8,1.2,0.3
2883,"virginia,sussex",12087,38.6,58.9,2.2,0.4
2884,"virginia,tazewell",45078,94.7,3.9,0.7,0.6
2886,"virginia,warren",37575,88.7,6.8,3.5,1
2887,"virginia,washington",54876,96.2,2,1.3,0.4
2888,"virginia,westmoreland",17454,63.5,30.3,5.7,0.6
2889,"virginia,wise",41452,92.4,6.1,1.1,0.3
2890,"virginia,wythe",29235,94.6,4,1,0.4
2891,"virginia,york",65464,74,16.8,4.4,4.9
2833,"virginia,hampton",137436,41,53.3,4.5,2.2
2855,"virginia,newport news",180719,46,44.9,7.5,2.7
2856,"virginia,norfolk",242803,44.3,46.7,6.6,3.3
2885,"virginia,virginia beach",437994,64.5,23.7,6.6,6.1
2892,"washington,adams",18728,38.8,3.4,59.3,0.7
2893,"washington,asotin",21623,92.6,2.8,3,0.5
2894,"washington,benton",175177,74.5,4.8,18.7,2.7
2895,"washington,chelan",72453,70.7,3.1,25.8,0.8
2896,"washington,clallam",71404,84.6,4.6,5.1,1.4
2897,"washington,clark",425363,81.8,6,7.6,4.1
2898,"washington,columbia",4078,89.5,3,6.2,0.6
2899,"washington,cowlitz",102410,85.8,4.4,7.8,1.5
2900,"washington,douglas",38431,67.8,3,28.7,0.7
2901,"washington,ferry",7551,75,5.1,3.4,0.7
2902,"washington,franklin",78163,43.2,5,51.2,1.8
2903,"washington,garfield",2266,92.8,1.9,4,1.7
2904,"washington,grant",89120,57.3,4.6,38.3,0.9
2905,"washington,grays harbor",72797,81.4,5,8.6,1.4
2906,"washington,island",78506,83.1,6.7,5.5,4.4
2907,"washington,jefferson",29872,89.3,4.2,2.8,1.6
2908,"washington,king",1931249,64.8,11.2,8.9,14.6
2909,"washington,kitsap",251133,79.1,8.4,6.2,4.9
2910,"washington,kittitas",40915,86.1,3.9,7.6,2
2911,"washington,klickitat",20318,83.8,3.5,10.7,0.6
2912,"washington,lewis",75455,86,3.8,8.7,0.9
2913,"washington,lincoln",10570,93.6,2.5,2.3,0.4
2914,"washington,mason",60699,82.9,5.2,8,1.2
2915,"washington,okanogan",41120,68.3,3.9,17.6,0.6
2916,"washington,pacific",20920,84.6,3.7,8,2
2917,"washington,pend oreille",13001,89.8,3.3,3,0.6
2918,"washington,pierce:main",NA,NA,NA,NA,NA
2919,"washington,pierce:penrose",NA,NA,NA,NA,NA
2920,"washington,san juan:lopez island",NA,NA,NA,NA,NA
2921,"washington,san juan:orcas island",NA,NA,NA,NA,NA
2922,"washington,san juan:san juan island",NA,NA,NA,NA,NA
2923,"washington,skagit",116901,76.7,3.9,16.9,1.8
2924,"washington,skamania",11066,89.6,3.4,5,0.9
2925,"washington,snohomish",713335,74.3,7.1,9,8.9
2926,"washington,spokane",471221,86.7,5.5,4.5,2.1
2927,"washington,stevens",43531,87.9,3.7,2.7,0.5
2928,"washington,thurston",252264,78.9,8,7.1,5.2
2929,"washington,wahkiakum",3978,92.5,3.3,2.7,0.6
2930,"washington,walla walla",58781,74.2,4.9,19.7,1.3
2931,"washington,whatcom",201140,81.9,4.7,7.8,3.5
2932,"washington,whitman",44776,82.1,5.3,4.6,7.8
2933,"washington,yakima",243231,47.7,4.7,45,1.1
2934,"west virginia,barbour",16589,96.5,2.2,0.6,0.2
2935,"west virginia,berkeley",104169,85.8,9.8,3.8,0.8
2936,"west virginia,boone",24629,98.3,1.1,0.4,0.1
2937,"west virginia,braxton",14523,97.8,1.3,0.5,0.2
2938,"west virginia,brooke",24069,96.6,2.3,0.7,0.4
2939,"west virginia,cabell",96319,90.9,6.9,1.1,1
2940,"west virginia,calhoun",7627,97.9,0.9,0.7,0.2
2941,"west virginia,clay",9386,98.5,0.9,0.4,0.1
2942,"west virginia,doddridge",8202,96.6,2.5,0.5,0.2
2943,"west virginia,fayette",46039,92.9,6,0.9,0.2
2944,"west virginia,gilmer",8693,80,14,5.7,0.4
2945,"west virginia,grant",11937,97.3,1.5,1,0.2
2946,"west virginia,greenbrier",35480,93.9,4.3,1.2,0.4
2947,"west virginia,hampshire",23964,96.6,2.1,1,0.2
2948,"west virginia,hancock",30676,95,3.6,1,0.3
2949,"west virginia,hardy",14025,92.2,3.5,3.4,1
2950,"west virginia,harrison",69099,95,3.2,1.3,0.5
2951,"west virginia,jackson",29211,97.8,1.2,0.6,0.3
2952,"west virginia,jefferson",53498,85.2,9.1,4.7,1.2
2953,"west virginia,kanawha",193063,88.6,9.3,0.9,1
2954,"west virginia,lewis",16372,97.5,1.4,0.6,0.3
2955,"west virginia,lincoln",21720,98.7,0.7,0.4,0.1
2956,"west virginia,logan",36743,96,2.9,0.7,0.3
2960,"west virginia,mcdowell",22113,88.8,10.6,0.4,0.1
2957,"west virginia,marion",56418,93.7,4.7,0.9,0.5
2958,"west virginia,marshall",33107,97.4,1.4,0.8,0.4
2959,"west virginia,mason",27324,97.4,1.6,0.4,0.3
2961,"west virginia,mercer",62264,91.1,7.5,0.8,0.5
2962,"west virginia,mineral",28212,94.8,4,0.7,0.4
2963,"west virginia,mingo",26839,96.7,2.7,0.4,0.2
2964,"west virginia,monongalia",96189,89.7,5.4,1.8,3.1
2965,"west virginia,monroe",13502,97.1,2,0.6,0.1
2966,"west virginia,morgan",17541,96.6,1.9,1,0.3
2967,"west virginia,nicholas",26233,97.9,1.1,0.6,0.3
2968,"west virginia,ohio",44443,92.6,5.6,0.8,0.8
2969,"west virginia,pendleton",7695,95.6,3.1,0.9,0.3
2970,"west virginia,pleasants",7605,96.7,2.3,0.8,0.1
2971,"west virginia,pocahontas",8719,97.3,1.7,0.8,0
2972,"west virginia,preston",33520,97.1,1.9,0.7,0.1
2973,"west virginia,putnam",55486,96.2,2,0.9,0.7
2974,"west virginia,raleigh",78859,87.8,9.9,1.3,0.9
2975,"west virginia,randolph",29405,96.8,2,0.7,0.3
2976,"west virginia,ritchie",10449,98.3,0.9,0.5,0.1
2977,"west virginia,roane",14926,97.9,1,0.7,0.3
2978,"west virginia,summers",13927,92.2,6.1,1.4,0.2
2979,"west virginia,taylor",16895,96.9,1.8,0.8,0.4
2980,"west virginia,tucker",7141,98.4,0.8,0.6,0.1
2981,"west virginia,tyler",9208,98.5,0.7,0.5,0.1
2982,"west virginia,upshur",24254,96.9,1.6,1,0.4
2983,"west virginia,wayne",42481,98.2,0.9,0.5,0.2
2984,"west virginia,webster",9154,98.2,1.2,0.5,0.1
2985,"west virginia,wetzel",16583,98.4,0.8,0.5,0.2
2986,"west virginia,wirt",5717,98.1,1.1,0.5,0.2
2987,"west virginia,wood",86956,95.9,2.6,0.9,0.5
2988,"west virginia,wyoming",23796,97.8,1.5,0.4,0.1
2989,"wisconsin,adams",20875,91.1,4.4,3.8,0.4
2990,"wisconsin,ashland",16157,83.8,3.6,1.9,0.4
2991,"wisconsin,barron",45870,95,2,1.9,0.5
2992,"wisconsin,bayfield",15014,86.3,3.2,1.1,0.3
2993,"wisconsin,brown",248007,83.7,4.4,7.3,2.7
2994,"wisconsin,buffalo",13587,96.7,1.1,1.7,0.2
2995,"wisconsin,burnett",15457,91,2.9,1.3,0.3
2996,"wisconsin,calumet",48971,92.6,1.7,3.5,2.1
2997,"wisconsin,chippewa",62415,94.6,2.6,1.3,1.2
2998,"wisconsin,clark",34690,94.7,0.8,3.7,0.4
2999,"wisconsin,columbia",56833,94.4,2.3,2.5,0.5
3000,"wisconsin,crawford",16644,96.1,2.5,0.9,0.4
3001,"wisconsin,dane",488073,81.9,7.7,5.9,4.7
3002,"wisconsin,dodge",88759,91.6,3.7,4,0.5
3003,"wisconsin,door",27785,95.3,1.5,2.4,0.4
3004,"wisconsin,douglas",44159,92.5,3.8,1.1,0.9
3005,"wisconsin,dunn",43857,94,1.7,1.4,2.6
3006,"wisconsin,eau claire",98736,92.1,2.5,1.8,3.3
3007,"wisconsin,florence",4423,96.9,1.3,0.8,0.3
3008,"wisconsin,fond du lac",101633,91.9,2.6,4.3,1.1
3009,"wisconsin,forest",9304,82.2,3.2,1.5,0.1
3010,"wisconsin,grant",51208,96.3,1.8,1.3,0.6
3011,"wisconsin,green",36842,95.3,1.3,2.8,0.5
3012,"wisconsin,green lake",19051,94.4,1.1,3.9,0.5
3013,"wisconsin,iowa",23687,96.7,1.2,1.4,0.5
3014,"wisconsin,iron",5916,97.6,1,0.6,0.3
3015,"wisconsin,jackson",20449,88,3.4,2.5,0.3
3016,"wisconsin,jefferson",83686,90.7,2.1,6.6,0.7
3017,"wisconsin,juneau",26664,92.7,3.3,2.6,0.4
3018,"wisconsin,kenosha",166426,78,9.5,11.8,1.4
3019,"wisconsin,kewaunee",20574,95.9,1.3,2.3,0.3
3020,"wisconsin,la crosse",114638,91.1,3,1.5,4.1
3021,"wisconsin,lafayette",16836,95.6,0.8,3.1,0.3
3022,"wisconsin,langlade",19977,95.7,1.8,1.6,0.3
3023,"wisconsin,lincoln",28743,96.6,1.6,1.2,0.4
3024,"wisconsin,manitowoc",81442,92.3,1.8,3.1,2.5
3025,"wisconsin,marathon",134063,90.3,1.9,2.2,5.3
3026,"wisconsin,marinette",41749,96.4,1.3,1.3,0.5
3027,"wisconsin,marquette",15404,95.4,1.3,2.5,0.4
3028,"wisconsin,milwaukee",947735,54.3,29.8,13.3,3.4
3029,"wisconsin,monroe",44673,92.4,2.5,3.7,0.6
3030,"wisconsin,oconto",37660,96,1.2,1.4,0.3
3031,"wisconsin,oneida",35998,96,1.7,1.1,0.5
3032,"wisconsin,outagamie",176695,89.6,2.5,3.6,3
3033,"wisconsin,ozaukee",86395,93.4,2.5,2.3,1.7
3034,"wisconsin,pepin",7469,97.8,0.9,1,0.2
3035,"wisconsin,pierce",41019,95.7,1.8,1.5,0.7
3036,"wisconsin,polk",44205,96.1,1.2,1.5,0.4
3037,"wisconsin,portage",70019,92.7,1.8,2.6,2.8
3038,"wisconsin,price",14159,96.5,1.3,1.1,0.4
3039,"wisconsin,racine",195408,74.4,13.7,11.5,1.1
3040,"wisconsin,richland",18021,96.1,1.2,2,0.5
3041,"wisconsin,rock",160331,84.5,7.3,7.6,1
3042,"wisconsin,rusk",14755,96.8,1.4,1.2,0.3
3047,"wisconsin,st croix",84345,94.7,2,2,1.1
3043,"wisconsin,sauk",61976,92.5,1.8,4.3,0.5
3044,"wisconsin,sawyer",16557,78.5,3.5,1.6,0.3
3045,"wisconsin,shawano",41949,88.1,2.3,2.2,0.4
3046,"wisconsin,sheboygan",115507,87,3.1,5.5,4.6
3048,"wisconsin,taylor",20689,97.2,1,1.5,0.3
3049,"wisconsin,trempealeau",28816,92.9,1.1,5.8,0.4
3050,"wisconsin,vernon",29773,97,1.3,1.3,0.3
3051,"wisconsin,vilas",21430,86.5,1.4,1.3,0.3
3052,"wisconsin,walworth",102228,86.8,2.4,10.3,0.8
3053,"wisconsin,washburn",15911,95.7,1.7,1.3,0.4
3054,"wisconsin,washington",131887,94.3,2,2.6,1.1
3055,"wisconsin,waukesha",389891,90.6,2.6,4.1,2.7
3056,"wisconsin,waupaca",52410,95.7,1.2,2.5,0.4
3057,"wisconsin,waushara",24496,91.1,3,5.4,0.4
3058,"wisconsin,winnebago",166994,90.7,3.3,3.5,2.3
3059,"wisconsin,wood",74749,93.9,1.6,2.2,1.8
3060,"wyoming,albany",36299,84.8,3.8,8.8,2.8
3061,"wyoming,big horn",11668,89.4,1.4,8.4,0.3
3062,"wyoming,campbell",46133,88.9,2.4,7.8,0.6
3063,"wyoming,carbon",15885,79.8,3,16.8,0.7
3064,"wyoming,converse",13833,91.3,2,6.3,0.3
3065,"wyoming,crook",7083,95.9,1.4,2,0.2
3066,"wyoming,fremont",40123,71.5,3.1,5.6,0.4
3067,"wyoming,goshen",13249,87.9,1.8,9.7,0.3
3068,"wyoming,hot springs",4812,94.6,1.7,2.2,0.4
3069,"wyoming,johnson",8569,94.4,1.3,3.2,0.4
3070,"wyoming,laramie",91738,80.8,5.5,13.1,1.1
3071,"wyoming,lincoln",18106,93.5,1.4,4.3,0.3
3072,"wyoming,natrona",75450,89.1,3.3,6.9,0.7
3073,"wyoming,niobrara",2484,95,1.8,2.1,0.4
3074,"wyoming,park",28205,92.5,1.8,4.8,0.6
3075,"wyoming,platte",8667,91.2,1.8,6.7,0.4
3076,"wyoming,sheridan",29116,93.1,1.9,3.5,0.7
3077,"wyoming,sublette",10247,90.4,1.7,6.9,0.5
3078,"wyoming,sweetwater",43806,80.9,3.3,15.3,0.8
3079,"wyoming,teton",21294,82.2,1.9,15,1.1
3080,"wyoming,uinta",21118,88.5,2.3,8.8,0.3
3081,"wyoming,washakie",8533,83.9,2.6,13.6,0.6
3082,"wyoming,weston",7208,93.8,2,3,0.3
1795,"new mexico,valencia",76569,36.2,5.4,58.3,0.5
